"X","Obskey","Poskey","Tripkey","Group","Species","Age","Plumage","Sex","Count","Distance","Transect","Behaviour","Association","Direction","Prey","TurbineHeight","Notes"
337482,1100337482,110070689,110001082,NA,"6340",NA,"B",NA,1,"E",0,NA,NA,NA,NA,NA,NA
337483,1100337483,110070690,110001082,"54","6360",NA,NA,NA,1,"A",1,NA,NA,NA,NA,NA,NA
337484,1100337484,110070690,110001082,"54","5900","A",NA,NA,1,"1",1,"Z",NA,NA,NA,NA,NA
337485,1100337485,110070690,110001082,NA,"6340",NA,"B",NA,1,"E",0,NA,NA,NA,NA,NA,NA
337486,1100337486,110070690,110001082,NA,"710","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337487,1100337487,110070691,110001082,"55","6340",NA,NA,NA,3,"C",1,NA,NA,NA,NA,NA,NA
337488,1100337488,110070691,110001082,"55","6360",NA,NA,NA,2,"C",1,NA,NA,NA,NA,NA,NA
337489,1100337489,110070691,110001082,"55","5900",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337490,1100337490,110070691,110001082,NA,"5900",NA,NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337491,1100337491,110070691,110001082,NA,"6340",NA,"T",NA,1,"E",0,NA,NA,NA,NA,NA,NA
337492,1100337492,110070692,110001082,"56","5920","4",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337493,1100337493,110070692,110001082,"56","6340",NA,"W",NA,2,"B",1,NA,NA,NA,NA,NA,NA
337494,1100337494,110070692,110001082,NA,"64310",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337495,1100337495,110070693,110001082,NA,"5900","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337496,1100337496,110070693,110001082,NA,"5900","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337497,1100337497,110070694,110001082,NA,"6000","I",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337498,1100337498,110070694,110001082,NA,"5910","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337499,1100337499,110070694,110001082,NA,"5910","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337500,1100337500,110070695,110001082,NA,"63510",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337501,1100337501,110070696,110001082,"57","5900","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337502,1100337502,110070696,110001082,"57","5900","2",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337503,1100337503,110070696,110001082,NA,"5900",NA,NA,NA,1,"A",0,NA,NA,NA,NA,NA,NA
337504,1100337504,110070697,110001082,NA,"40",NA,NA,NA,1,"D",1,"F",NA,NA,NA,NA,"FIGHTING WITH A FLATFISH"
337505,1100337505,110070698,110001082,NA,"5910","A",NA,NA,1,"B",1,"DF",NA,NA,NA,NA,NA
337506,1100337506,110070700,110001082,NA,"5900",NA,NA,NA,2,"E",0,"P",NA,NA,NA,NA,NA
337507,1100337507,110070700,110001082,NA,"710","A",NA,NA,2,"E",0,NA,NA,NA,NA,NA,NA
337508,1100337508,110070701,110001082,"58","5920","2",NA,NA,2,"C",1,NA,NA,NA,NA,NA,NA
337509,1100337509,110070701,110001082,"58","5910","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337510,1100337510,110070701,110001082,NA,"5900",NA,NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
337511,1100337511,110070701,110001082,NA,"5920","2",NA,NA,1,"A",1,NA,NA,NA,NA,NA,NA
337512,1100337512,110070702,110001082,NA,"5900","2",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
337513,1100337513,110070702,110001082,NA,"5910","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
337514,1100337514,110070702,110001082,NA,"5910","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337515,1100337515,110070703,110001082,NA,"5910","A",NA,NA,1,"A",1,NA,NA,NA,NA,NA,NA
337516,1100337516,110070703,110001082,NA,"5920","3",NA,NA,2,"B",1,NA,NA,NA,NA,NA,NA
337517,1100337517,110070704,110001082,"59","5910","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337518,1100337518,110070704,110001082,"59","710","4",NA,NA,1,"B",1,"AV~F",NA,NA,24,NA,NA
337519,1100337519,110070704,110001082,"59","5900","3",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337520,1100337520,110070704,110001082,"59","5920","2",NA,NA,1,"B",1,"K~F",NA,NA,24,NA,NA
337521,1100337521,110070704,110001082,NA,"5910","2",NA,NA,1,"A",1,NA,NA,NA,NA,NA,NA
337522,1100337522,110070704,110001082,NA,"710",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
337523,1100337523,110070705,110001082,NA,"5910","A",NA,NA,4,"D",1,NA,NA,NA,NA,NA,NA
337524,1100337524,110070708,110001082,NA,"6340",NA,"W",NA,1,"B",1,NA,NA,NA,NA,NA,NA
337525,1100337525,110070708,110001082,NA,"5900","2",NA,NA,3,"A",1,NA,NA,NA,NA,NA,NA
337526,1100337526,110070708,110001082,NA,"6340",NA,"W",NA,3,"B",1,NA,NA,NA,NA,NA,NA
337527,1100337527,110070708,110001082,NA,"710","A",NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
337528,1100337528,110070708,110001082,NA,"6340",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
337529,1100337529,110070710,110001082,NA,"6340",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
337530,1100337530,110070710,110001082,NA,"59",NA,NA,NA,1,"E",0,"DF",NA,NA,NA,NA,NA
337531,1100337531,110070711,110001082,NA,"6345",NA,NA,NA,3,"E",0,NA,NA,NA,NA,NA,NA
337532,1100337532,110070711,110001082,NA,"6340",NA,"W",NA,4,"C",1,NA,NA,NA,NA,NA,NA
337533,1100337533,110070711,110001082,NA,"5900",NA,NA,NA,1,"2",0,"Z",NA,NA,NA,NA,NA
337534,1100337534,110070712,110001082,NA,"6345",NA,NA,NA,3,"E",0,NA,NA,NA,NA,NA,NA
337535,1100337535,110070713,110001082,"60","6360",NA,NA,NA,4,"D",1,"YS",NA,NA,NA,NA,NA
337536,1100337536,110070713,110001082,"60","6340",NA,NA,NA,1,"D",1,"YS",NA,NA,NA,NA,NA
337537,1100337537,110070713,110001082,"61","6340",NA,"W",NA,1,"B",1,NA,NA,NA,NA,NA,NA
337538,1100337538,110070713,110001082,"61","6340",NA,"B",NA,2,"B",1,NA,NA,NA,NA,NA,NA
337539,1100337539,110070713,110001082,"61","5910","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337540,1100337540,110070713,110001082,NA,"6345",NA,NA,NA,6,"E",0,NA,NA,NA,NA,NA,NA
337541,1100337541,110070713,110001082,NA,"6345",NA,NA,NA,8,"E",0,NA,NA,NA,NA,NA,NA
337542,1100337542,110070714,110001082,"62","6340",NA,NA,NA,9,"C",1,NA,NA,NA,NA,NA,NA
337543,1100337543,110070714,110001082,"62","5900","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337544,1100337544,110070714,110001082,NA,"6340",NA,NA,NA,10,"A",0,NA,NA,NA,NA,NA,NA
337545,1100337545,110070715,110001082,NA,"6345",NA,NA,NA,8,"E",0,NA,NA,NA,NA,NA,NA
337546,1100337546,110070716,110001082,"63","6340",NA,"B",NA,1,"C",1,NA,NA,NA,NA,NA,NA
337547,1100337547,110070716,110001082,"63","6340",NA,"W",NA,7,"C",1,NA,NA,NA,NA,NA,NA
337548,1100337548,110070716,110001082,"64","6340",NA,"W",NA,6,"C",1,NA,NA,NA,NA,NA,NA
337549,1100337549,110070716,110001082,"64","6340",NA,"B",NA,1,"C",1,NA,NA,NA,NA,NA,NA
337550,1100337550,110070716,110001082,NA,"6340",NA,"B",NA,1,"D",1,NA,NA,NA,NA,NA,NA
337551,1100337551,110070717,110001082,"65","6360",NA,NA,NA,3,"C",1,NA,NA,NA,NA,NA,NA
337552,1100337552,110070717,110001082,"65","6340",NA,NA,NA,2,"C",1,NA,NA,NA,NA,NA,NA
337553,1100337553,110070717,110001082,NA,"5900","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337554,1100337554,110070717,110001082,NA,"710","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337555,1100337555,110070717,110001082,NA,"710","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
337556,1100337556,110070718,110001082,"66","6340",NA,NA,NA,1,"A",1,NA,NA,NA,NA,NA,NA
337557,1100337557,110070718,110001082,"66","6360",NA,NA,NA,4,"A",1,NA,NA,NA,NA,NA,NA
337558,1100337558,110070718,110001082,NA,"6340",NA,NA,NA,8,"A",0,NA,NA,NA,NA,NA,NA
337559,1100337559,110070719,110001082,"67","6340",NA,NA,NA,5,"B",0,NA,NA,NA,NA,NA,NA
337560,1100337560,110070719,110001082,"67","6360",NA,NA,NA,4,"B",0,NA,NA,NA,NA,NA,NA
337561,1100337561,110070719,110001082,NA,"5900","A",NA,NA,1,"1",0,"Z",NA,NA,NA,NA,NA
337562,1100337562,110070719,110001082,NA,"63510",NA,NA,NA,2,"U",0,NA,NA,NA,NA,NA,NA
337563,1100337563,110070720,110001082,NA,"710","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337564,1100337564,110070720,110001082,NA,"710","A",NA,NA,1,"C",1,"DF",NA,NA,NA,NA,NA
337565,1100337565,110070721,110001082,NA,"63510",NA,NA,NA,3,"A",0,NA,NA,NA,NA,NA,NA
337566,1100337566,110070722,110001082,NA,"6360",NA,NA,NA,3,"E",0,NA,NA,NA,NA,NA,NA
337567,1100337567,110070723,110001082,NA,"6340",NA,NA,NA,2,"E",0,NA,NA,NA,NA,NA,NA
337568,1100337568,110070724,110001082,"68","6340",NA,NA,NA,3,"C",1,NA,NA,NA,NA,NA,NA
337569,1100337569,110070724,110001082,"68","5900",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337570,1100337570,110070724,110001082,"68","6360",NA,NA,NA,9,"C",1,NA,NA,NA,NA,NA,NA
337571,1100337571,110070724,110001082,NA,"6340",NA,"W",NA,2,"A",1,NA,NA,NA,NA,NA,NA
337572,1100337572,110070724,110001082,NA,"6360",NA,NA,NA,2,"C",1,NA,NA,NA,NA,NA,NA
337573,1100337573,110070725,110001082,NA,"6340",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337574,1100337574,110070725,110001082,NA,"6340",NA,"W",NA,1,"B",1,NA,NA,NA,NA,NA,NA
337575,1100337575,110070726,110001082,"69","6340",NA,NA,NA,17,"D",1,NA,NA,NA,NA,NA,NA
337576,1100337576,110070726,110001082,"69","5900",NA,NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
337577,1100337577,110070726,110001082,NA,"6345",NA,NA,NA,14,"E",0,NA,NA,NA,NA,NA,NA
337578,1100337578,110070726,110001082,NA,"6340",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337579,1100337579,110070727,110001082,NA,"6360",NA,NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
337580,1100337580,110070727,110001082,NA,"63510",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,NA
337581,1100337581,110070727,110001082,NA,"6360",NA,NA,NA,4,"C",1,NA,NA,NA,NA,NA,NA
337582,1100337582,110070728,110001082,NA,"6340",NA,NA,NA,2,"E",0,NA,NA,NA,NA,NA,NA
337583,1100337583,110070730,110001082,NA,"6340",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337584,1100337584,110070730,110001082,NA,"63510",NA,NA,NA,2,"U",1,NA,NA,NA,NA,NA,NA
337585,1100337585,110070731,110001083,NA,"710","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337586,1100337586,110070732,110001083,NA,"6340",NA,NA,NA,2,"2",0,NA,NA,NA,NA,NA,NA
337587,1100337587,110070732,110001083,NA,"5920","2",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337588,1100337588,110070732,110001083,NA,"710","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
337589,1100337589,110070732,110001083,NA,"710","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337590,1100337590,110070732,110001083,NA,"710","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337591,1100337591,110070732,110001083,NA,"710","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337592,1100337592,110070733,110001083,NA,"5910","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
337593,1100337593,110070733,110001083,NA,"5920","3",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337594,1100337594,110070734,110001083,"1","5920","4",NA,NA,1,"A",1,"P~F",NA,NA,22,NA,NA
337595,1100337595,110070734,110001083,"1","5920","I",NA,NA,3,"1",0,"K",NA,NA,NA,NA,NA
337596,1100337596,110070735,110001083,NA,"5910","2",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337597,1100337597,110070736,110001083,"2","6340",NA,"W",NA,1,"D",1,NA,NA,NA,NA,NA,NA
337598,1100337598,110070736,110001083,"2","6340",NA,"B",NA,3,"D",1,NA,NA,NA,NA,NA,NA
337599,1100337599,110070736,110001083,"3","5920","4",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337600,1100337600,110070736,110001083,"3","6340",NA,"W",NA,1,"B",1,NA,NA,NA,NA,NA,NA
337601,1100337601,110070736,110001083,NA,"5910","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
337602,1100337602,110070737,110001083,NA,"6340",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
337603,1100337603,110070738,110001083,NA,"6340",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337604,1100337604,110070739,110001083,NA,"6340",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
337605,1100337605,110070739,110001083,NA,"5920","3",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337606,1100337606,110070740,110001083,"4","5920","2",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
337607,1100337607,110070740,110001083,"4","5920","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
337608,1100337608,110070740,110001083,"4","5910","2",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
337609,1100337609,110070740,110001083,"5","5920","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337610,1100337610,110070740,110001083,"5","5920","2",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337611,1100337611,110070740,110001083,NA,"5910","A",NA,NA,2,"B",1,NA,NA,NA,NA,NA,NA
337612,1100337612,110070740,110001083,NA,"6340",NA,"B",NA,1,"B",1,NA,NA,NA,NA,NA,NA
337613,1100337613,110070741,110001083,"6","6340",NA,"W",NA,1,"B",1,NA,NA,NA,NA,NA,NA
337614,1100337614,110070741,110001083,"6","6020","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337615,1100337615,110070741,110001083,"6","6340",NA,"T",NA,1,"B",1,NA,NA,NA,NA,NA,NA
337616,1100337616,110070742,110001083,"7","5920","2",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337617,1100337617,110070742,110001083,"7","5920","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337618,1100337618,110070742,110001083,NA,"5920","2",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337619,1100337619,110070742,110001083,NA,"5920","3",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337620,1100337620,110070743,110001083,NA,"5920","A",NA,NA,1,"1",1,NA,NA,NA,NA,NA,NA
337621,1100337621,110070745,110001083,NA,"5920","4",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337622,1100337622,110070746,110001083,NA,"5920","3",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337623,1100337623,110070746,110001083,NA,"710","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337624,1100337624,110070746,110001083,NA,"710","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337625,1100337625,110070747,110001083,NA,"710","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337626,1100337626,110070748,110001083,"8","5900",NA,NA,NA,6,"D",1,NA,NA,NA,NA,NA,NA
337627,1100337627,110070748,110001083,"8","5927","2",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
337628,1100337628,110070748,110001083,"8","5920",NA,NA,NA,3,"D",1,NA,NA,NA,NA,NA,NA
337629,1100337629,110070749,110001083,NA,"710","4",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337630,1100337630,110070752,110001083,NA,"6340",NA,"B",NA,1,"D",1,NA,NA,NA,NA,NA,NA
337631,1100337631,110070753,110001083,NA,"6340",NA,"W",NA,1,"2",0,NA,NA,NA,NA,NA,NA
337632,1100337632,110070754,110001083,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337633,1100337633,110070754,110001083,NA,"5920","2",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337634,1100337634,110070761,110001083,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337635,1100337635,110070762,110001083,NA,"6020","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337636,1100337636,110070762,110001083,NA,"5900","2",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337637,1100337637,110070763,110001083,NA,"710",NA,NA,NA,1,"C",1,"Y",NA,NA,NA,NA,NA
337638,1100337638,110070763,110001083,NA,"6360",NA,NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
337639,1100337639,110070763,110001083,NA,"5920","2",NA,NA,2,"D",1,NA,NA,NA,NA,NA,NA
337640,1100337640,110070763,110001083,NA,"6360",NA,NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
337641,1100337641,110070763,110001083,NA,"710","A",NA,NA,1,"D",1,"Y",NA,NA,NA,NA,NA
337642,1100337642,110070763,110001083,NA,"6340",NA,NA,NA,3,"D",1,NA,NA,NA,NA,NA,NA
337643,1100337643,110070763,110001083,NA,"6020","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337644,1100337644,110070764,110001083,"9","5920",NA,NA,NA,3,"A",1,"S~F",NA,NA,24,NA,NA
337645,1100337645,110070764,110001083,"9","5910",NA,NA,NA,2,"A",1,"S~F",NA,NA,24,NA,NA
337646,1100337646,110070764,110001083,NA,"710","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337647,1100337647,110070765,110001083,NA,"5900","3",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337648,1100337648,110070766,110001083,NA,"5900","3",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337649,1100337649,110070766,110001083,NA,"710","4",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337650,1100337650,110070766,110001083,NA,"5910","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337651,1100337651,110070767,110001083,"10","710",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337652,1100337652,110070767,110001083,"10","5900",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337653,1100337653,110070767,110001083,"10","5920",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337654,1100337654,110070768,110001083,NA,"710","A",NA,NA,1,"B",1,"DF",NA,NA,NA,NA,NA
337655,1100337655,110070768,110001083,NA,"710","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
337656,1100337656,110070768,110001083,NA,"5900","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337657,1100337657,110070769,110001083,NA,"710",NA,NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
337658,1100337658,110070769,110001083,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337659,1100337659,110070770,110001083,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337660,1100337660,110070770,110001083,NA,"5910","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337661,1100337661,110070770,110001083,NA,"9999",NA,NA,NA,1,"E",0,NA,NA,NA,NA,NA,"290° 2KM SEINER TOWING"
337662,1100337662,110070770,110001083,NA,"6340",NA,"W",NA,1,"B",1,NA,NA,NA,NA,NA,NA
337663,1100337663,110070771,110001083,NA,"5920","2",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337664,1100337664,110070771,110001083,NA,"710",NA,NA,NA,3,"D",1,NA,NA,NA,NA,NA,NA
337665,1100337665,110070771,110001083,NA,"5920","2",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337666,1100337666,110070771,110001083,NA,"6340",NA,NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337667,1100337667,110070772,110001083,NA,"710",NA,NA,NA,1,"D",1,"Y",NA,NA,NA,NA,NA
337668,1100337668,110070772,110001083,NA,"710","A",NA,NA,2,"2",1,NA,NA,NA,NA,NA,NA
337669,1100337669,110070772,110001083,NA,"5910","A",NA,NA,1,"C",1,NA,NA,NA,NA,NA,NA
337670,1100337670,110070772,110001083,NA,"59",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337671,1100337671,110070772,110001083,NA,"710","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337672,1100337672,110070772,110001083,NA,"710","A",NA,NA,1,"A",1,NA,NA,NA,NA,NA,NA
337673,1100337673,110070773,110001083,NA,"5910","4",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337674,1100337674,110070773,110001083,NA,"6340",NA,NA,NA,2,"2",0,NA,NA,NA,NA,NA,NA
337675,1100337675,110070773,110001083,NA,"5910","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337676,1100337676,110070774,110001083,NA,"5780","A",NA,NA,6,"B",1,"DF",NA,NA,NA,NA,NA
337677,1100337677,110070774,110001083,NA,"5910","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337678,1100337678,110070776,110001083,NA,"710","A",NA,NA,1,"B",1,NA,NA,NA,NA,NA,NA
337679,1100337679,110070779,110001083,NA,"6340",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337680,1100337680,110070781,110001083,NA,"59",NA,NA,NA,1,"3",0,NA,NA,NA,NA,NA,NA
337681,1100337681,110070783,110001083,NA,"5910","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337682,1100337682,110070784,110001083,NA,"59",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337683,1100337683,110070786,110001083,NA,"20",NA,NA,NA,1,"D",1,"DF",NA,NA,NA,NA,NA
337684,1100337684,110070787,110001083,"11","5920","4",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337685,1100337685,110070787,110001083,"11","5920","3",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337686,1100337686,110070788,110001083,NA,"5920","4",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337687,1100337687,110070788,110001083,NA,"5920","2",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337688,1100337688,110070789,110001083,NA,"720",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337689,1100337689,110070790,110001083,NA,"6340",NA,"W",NA,1,"D",1,NA,NA,NA,NA,NA,NA
337690,1100337690,110070790,110001083,NA,"5920","4",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337691,1100337691,110070792,110001083,NA,"720",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337692,1100337692,110070792,110001083,NA,"6110","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337693,1100337693,110070793,110001083,NA,"20",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337694,1100337694,110070794,110001083,NA,"6340",NA,"W",NA,1,"B",1,NA,NA,NA,NA,NA,NA
337695,1100337695,110070797,110001083,NA,"6340",NA,"T",NA,1,"C",1,NA,NA,NA,NA,NA,NA
337696,1100337696,110070798,110001083,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337697,1100337697,110070799,110001083,NA,"5910","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337698,1100337698,110070800,110001083,NA,"6340",NA,"W",NA,1,"2",0,NA,NA,NA,NA,NA,NA
337699,1100337699,110070801,110001083,NA,"20",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337700,1100337700,110070801,110001083,NA,"5920","2",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337701,1100337701,110070803,110001083,NA,"5910","A",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337702,1100337702,110070803,110001083,NA,"2130",NA,NA,NA,10,"E",0,NA,NA,NA,NA,NA,NA
337703,1100337703,110070807,110001083,NA,"720",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337704,1100337704,110070807,110001083,NA,"5920","3",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337705,1100337705,110070807,110001083,NA,"710","A",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337706,1100337706,110070809,110001083,NA,"100","A","B",NA,1,"C",1,NA,NA,NA,NA,NA,NA
337707,1100337707,110070809,110001083,NA,"5920","4",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337708,1100337708,110070810,110001083,NA,"20",NA,NA,NA,1,"C",1,"DF",NA,NA,NA,NA,NA
337709,1100337709,110070811,110001083,NA,"6360",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337710,1100337710,110070811,110001083,NA,"5910","A",NA,NA,1,"D",1,NA,NA,NA,NA,NA,NA
337711,1100337711,110070812,110001083,NA,"720","A","B",NA,1,"2",0,NA,NA,NA,NA,NA,NA
337712,1100337712,110070812,110001083,NA,"5920","4",NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337713,1100337713,110070813,110001083,NA,"720",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337714,1100337714,110070813,110001083,NA,"720",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337715,1100337715,110070814,110001083,NA,"720",NA,NA,NA,2,"E",0,NA,"B",NA,NA,NA,NA
337716,1100337716,110070814,110001083,NA,"5920","2",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337717,1100337717,110070814,110001083,NA,"2130",NA,NA,NA,7,"2",0,NA,NA,NA,NA,NA,NA
337718,1100337718,110070816,110001083,"12","2130",NA,NA,"M",5,"C",1,"DF",NA,NA,NA,NA,NA
337719,1100337719,110070816,110001083,"12","2130",NA,NA,"F",1,"C",1,"DF",NA,NA,NA,NA,NA
337720,1100337720,110070816,110001083,NA,"6360",NA,"W",NA,1,"C",1,NA,NA,NA,NA,NA,NA
337721,1100337721,110070817,110001083,NA,"5900","2",NA,NA,1,"1",0,NA,NA,NA,NA,NA,NA
337722,1100337722,110070817,110001083,NA,"6340",NA,"W",NA,1,"B",1,NA,NA,NA,NA,NA,NA
337723,1100337723,110070818,110001083,NA,"720",NA,NA,NA,4,"D",1,NA,NA,NA,NA,NA,NA
337724,1100337724,110070818,110001083,NA,"720",NA,NA,NA,1,"2",0,NA,NA,NA,NA,NA,NA
337725,1100337725,110070818,110001083,NA,"5910","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337726,1100337726,110070818,110001083,NA,"2130",NA,NA,NA,2,"2",0,NA,NA,NA,NA,NA,NA
337727,1100337727,110070820,110001083,"13","5920","A",NA,NA,1,"2",1,NA,NA,NA,NA,NA,NA
337728,1100337728,110070820,110001083,"13","5920","2",NA,NA,2,"2",1,NA,NA,NA,NA,NA,NA
